similarity,label
0.0512820512820512,0
0.027027027027027,1
0.0285714285714285,0
0.0214285714285714,1
0.024,1
0.0677966101694915,0
0.0449438202247191,1
0.055045871559633,0
0.5657894736842105,1
0.0397350993377483,0
0.0264150943396226,0
0.0212765957446808,1
0.0214285714285714,1
0.0214285714285714,1
0.0127388535031847,1
0.0227272727272727,1
0.018018018018018,1
0.0408163265306122,1
0.0387596899224806,0
0.0333333333333333,1
0.042016806722689,0
0.0304878048780487,1
0.016,1
0.0344827586206896,0
0.0263157894736842,1
0.031413612565445,0
0.0418848167539267,0
0.0344827586206896,0
0.024390243902439,1
0.0346020761245674,0
0.0209790209790209,1
0.0434782608695652,0
0.0283018867924528,0
0.0454545454545454,0
0.0202702702702702,1
0.0372670807453416,0
0.0363636363636363,0
0.0235294117647058,0
0.0287769784172661,0
1.0,1
0.0543478260869565,0
0.0297029702970297,1
0.0503597122302158,0
0.0389610389610389,1
0.0380952380952381,1
0.0326797385620915,1
0.0357142857142857,0
0.0326086956521739,0
0.0439560439560439,1
0.0268456375838926,0
0.0211267605633802,1
0.032258064516129,0
0.05,1
0.0144927536231884,1
0.0632911392405063,0
0.027027027027027,0
0.0396039603960396,0
0.0465116279069767,0
0.0186335403726708,0
0.0172413793103448,1
0.0769230769230769,0
0.0198019801980198,1
0.0186915887850467,1
0.0268456375838926,0
0.0192307692307692,1
0.0263157894736842,1
0.040983606557377,1
0.0303030303030303,0
0.0526315789473684,0
0.0181818181818181,1
0.0238095238095238,1
0.081081081081081,0
0.0315315315315315,1
0.0330578512396694,0
0.0340136054421768,1
0.0258620689655172,1
0.0291970802919708,1
0.0304568527918781,1
0.0571428571428571,0
0.0476190476190476,0
0.0555555555555555,0
0.0344827586206896,0
0.0476190476190476,1
0.0277777777777777,1
0.0402684563758389,0
0.032051282051282,0
0.048076923076923,1
0.0254237288135593,1
0.0375,0
0.0352941176470588,1
0.0279329608938547,1
0.0481927710843373,0
0.0217391304347826,1
0.0421052631578947,0
0.0261437908496732,1
0.025,0
0.0348837209302325,0
0.0408163265306122,0
0.0423728813559322,1
0.0434782608695652,1
0.025,0
0.04,1
0.0434782608695652,0
0.0366492146596858,0
0.0259740259740259,1
0.0204081632653061,0
0.0185185185185185,1
0.031578947368421,1
0.0285714285714285,1
0.019047619047619,1
0.0530973451327433,1
0.0490196078431372,0
0.0246913580246913,1
0.0333333333333333,1
0.036144578313253,1
0.0654205607476635,0
0.0350877192982456,0
0.0288065843621399,0
0.0167597765363128,1
0.0308641975308641,0
0.0357142857142857,0
0.0666666666666666,0
0.0149253731343283,1
0.0505050505050505,0
0.036144578313253,1
0.0268817204301075,1
0.0285714285714285,1
0.0306122448979591,0
0.0449438202247191,0
0.0298013245033112,0
0.0416666666666666,1
0.024,1
0.0263157894736842,0
0.0434782608695652,1
0.0344827586206896,0
0.0172413793103448,1
0.0251256281407035,0
0.0408163265306122,0
0.0317460317460317,0
0.0196078431372549,1
0.0326797385620915,0
0.0294117647058823,0
0.0318471337579617,1
0.044776119402985,0
0.0784313725490196,0
0.0347826086956521,0
0.0263157894736842,0
0.0285714285714285,1
0.031578947368421,1
0.0337078651685393,1
0.0526315789473684,0
0.0294117647058823,1
0.0218579234972677,0
0.0373134328358208,0
0.0442477876106194,0
0.023076923076923,0
0.0289017341040462,1
0.0412371134020618,0
0.03125,1
0.0317460317460317,0
0.0174825174825174,1
0.0517241379310344,0
0.023076923076923,1
0.0265780730897009,0
0.0649350649350649,1
0.0431654676258992,0
0.0256410256410256,1
0.0330578512396694,0
0.0535714285714285,1
0.0225988700564971,1
0.022801302931596,1
0.0333333333333333,0
0.0381679389312977,0
0.0476190476190476,0
0.019047619047619,1
0.0314960629921259,0
0.0543478260869565,0
0.0232558139534883,0
0.0240963855421686,1
0.04,0
0.0256410256410256,0
0.0197368421052631,1
0.0177304964539007,1
0.0212765957446808,1
0.036144578313253,1
1.0,1
0.0349650349650349,0
0.0229508196721311,1
0.0428571428571428,0
0.0413223140495867,0
0.0347826086956521,0
0.0327868852459016,0
0.0445544554455445,0
0.0235294117647058,0
0.0655737704918032,0
0.040983606557377,1
0.04,1
0.0521739130434782,0
0.0519480519480519,0
0.058252427184466,1
0.0318471337579617,1
0.0471698113207547,0
0.021505376344086,1
0.0579710144927536,1
0.0314465408805031,0
0.0714285714285714,0
0.024390243902439,0
0.0327868852459016,1
0.0303030303030303,0
0.0427350427350427,0
0.0495049504950495,0
0.0267857142857142,1
0.0422535211267605,0
0.0625,0
0.074074074074074,0
0.0406091370558375,0
0.0434782608695652,1
0.021505376344086,1
0.0327868852459016,0
0.0459770114942528,0
0.0344827586206896,1
0.040650406504065,0
0.0350877192982456,1
0.0232558139534883,0
0.0319148936170212,1
0.0285714285714285,1
0.032520325203252,0
0.0320855614973262,0
0.0393700787401574,0
0.0285714285714285,1
0.0338983050847457,1
0.0833333333333333,0
0.0505050505050505,1
0.0416666666666666,1
0.0309278350515463,0
0.0571428571428571,0
0.0319148936170212,1
0.0412371134020618,1
0.0404040404040404,0
0.0359712230215827,0
0.0310077519379844,0
0.0222222222222222,1
0.0175438596491228,1
0.0388888888888888,1
0.0364372469635627,0
0.0888888888888888,0
0.054054054054054,0
0.027027027027027,1
0.0226244343891402,1
0.028169014084507,1
0.0428571428571428,1
0.0272727272727272,0
0.0253164556962025,0
0.0158730158730158,1
0.0444444444444444,1
0.0250783699059561,1
0.0246305418719211,1
0.0248447204968944,1
0.0392156862745098,0
0.04,0
0.0227272727272727,1
0.0404858299595141,0
0.0238095238095238,1
0.025,1
0.0307692307692307,0
0.0517241379310344,0
0.0434782608695652,0
0.0199004975124378,1
0.0612244897959183,0
0.0268456375838926,1
0.02803738317757,1
0.0307692307692307,1
0.0491803278688524,0
0.0408163265306122,0
0.037037037037037,1
0.032258064516129,0
0.05,0
0.0543478260869565,0
0.0533333333333333,1
0.018018018018018,1
0.04,1
0.0158730158730158,1
0.032,1
0.0526315789473684,0
0.0392156862745098,1
0.0273972602739726,1
0.0179487179487179,1
0.0285714285714285,0
0.04,1
0.0632911392405063,0
0.0317460317460317,0
0.0176678445229682,0
0.0271493212669683,0
0.0208333333333333,1
0.0655737704918032,0
0.017094017094017,1
0.0192307692307692,1
0.0258064516129032,0
0.0334928229665071,0
0.0382775119617224,1
0.0549450549450549,1
0.0331125827814569,1
0.0578512396694214,1
0.0652173913043478,0
0.0327868852459016,0
0.0238095238095238,1
0.0194805194805194,0
0.0219780219780219,0
0.0316455696202531,0
0.0352112676056338,0
0.037593984962406,0
0.0192307692307692,1
0.0166666666666666,1
0.036144578313253,0
0.0392156862745098,1
0.0222222222222222,1
0.028169014084507,1
0.0294117647058823,1
0.0327868852459016,0
0.0491803278688524,0
0.0166666666666666,1
0.0704225352112676,1
0.032,1
0.0428571428571428,1
0.0422535211267605,0
0.0290697674418604,0
0.03125,0
0.0549450549450549,1
0.0275862068965517,0
0.0138888888888888,1
0.0193236714975845,1
0.0222222222222222,0
0.0342465753424657,0
0.0394088669950738,0
0.0444444444444444,0
0.0234741784037558,0
0.0266666666666666,1
0.0309278350515463,1
1.0,1
0.0701754385964912,0
0.0238095238095238,1
0.0465116279069767,1
0.0229007633587786,1
0.0181818181818181,1
0.035,1
0.0416666666666666,0
0.0326086956521739,1
0.0392156862745098,0
0.0388888888888888,1
0.0632911392405063,0
0.0306122448979591,1
0.0381679389312977,1
0.0652173913043478,0
0.0348837209302325,1
0.0198019801980198,1
0.04,1
0.0264900662251655,1
0.0238095238095238,1
0.024390243902439,0
0.0344827586206896,1
0.0279720279720279,1
0.0272727272727272,0
0.06,0
0.05,0
0.0333333333333333,1
0.0519480519480519,1
0.0118203309692671,1
0.0201612903225806,1
0.0472440944881889,0
0.0365853658536585,0
0.0330578512396694,1
0.0504201680672268,0
0.0227272727272727,1
0.054054054054054,0
0.03125,1
0.0193548387096774,1
0.0392156862745098,0
0.027027027027027,1
0.0326797385620915,0
0.0328947368421052,1
0.08,0
0.074074074074074,1
0.0242914979757085,1
0.0259740259740259,1
0.0246913580246913,0
0.0303030303030303,1
0.0263157894736842,1
0.0384615384615384,1
0.0287769784172661,0
0.0416666666666666,1
0.0241935483870967,1
0.0333333333333333,0
0.0184331797235023,1
0.0297029702970297,0
0.0295566502463054,0
0.028169014084507,0
1.0,1
0.0214797136038186,0
0.0348837209302325,0
0.0288461538461538,1
0.025830258302583,1
0.0296296296296296,1
0.0317460317460317,1
0.029126213592233,0
0.0256410256410256,0
0.0352941176470588,0
0.0522388059701492,0
0.0421052631578947,1
0.0387596899224806,1
0.0439560439560439,0
0.0112359550561797,1
0.0402298850574712,0
0.04,0
0.0340136054421768,0
0.032258064516129,0
0.0219780219780219,1
0.028735632183908,1
0.054054054054054,0
0.054054054054054,1
0.0185185185185185,1
0.0359712230215827,0
0.0571428571428571,0
0.036144578313253,0
0.0517241379310344,1
0.0625,0
0.0310077519379844,1
0.0425531914893617,1
0.0266666666666666,1
0.0675675675675675,0
0.0262008733624454,1
0.0442477876106194,0
0.0408163265306122,1
0.0681818181818181,0
0.0359712230215827,1
0.031578947368421,1
0.0156739811912225,1
0.0232558139534883,0
0.0257731958762886,1
0.0393258426966292,0
0.0440251572327044,0
0.045045045045045,0
0.0476190476190476,0
0.0374331550802139,0
0.04,1
0.0294117647058823,1
0.0689655172413793,0
0.0267857142857142,1
0.0150753768844221,1
0.0303030303030303,1
0.0526315789473684,0
0.05,0
0.04,1
0.0612244897959183,0
0.0666666666666666,0
0.0394736842105263,0
0.025,1
0.0229885057471264,0
0.059322033898305,1
0.0149812734082397,1
0.0674157303370786,1
0.0289256198347107,1
0.0329670329670329,0
0.0442477876106194,0
0.0555555555555555,0
0.0239234449760765,1
0.0549450549450549,1
0.04375,0
0.0390625,0
0.0329670329670329,0
0.0426540284360189,1
0.0227272727272727,1
0.0248962655601659,1
0.0217391304347826,1
0.0652173913043478,0
0.0933333333333333,0
0.0344827586206896,1
0.0304878048780487,0
0.0285714285714285,0
0.0350877192982456,1
0.0202020202020202,0
0.028169014084507,1
0.0344827586206896,1
0.0344827586206896,1
0.032258064516129,1
0.0285714285714285,0
0.0219780219780219,0
0.0425531914893617,1
0.0757575757575757,0
0.0246913580246913,1
0.032258064516129,1
0.0177514792899408,1
0.050632911392405,0
0.0204081632653061,1
0.0368098159509202,0
0.0434782608695652,0
0.0392156862745098,1
0.036231884057971,0
0.0314960629921259,1
0.0306122448979591,1
0.0389610389610389,1
0.0303030303030303,1
0.0384615384615384,0
0.0258620689655172,1
0.0318471337579617,1
0.0625,0
0.0225988700564971,1
0.0666666666666666,0
0.0606060606060606,0
0.0271493212669683,0
0.0412371134020618,0
0.0208333333333333,1
0.0445544554455445,0
0.0352941176470588,0
0.0304878048780487,1
0.0316455696202531,1
0.0256410256410256,0
0.029940119760479,1
0.0185185185185185,1
0.0219780219780219,0
0.0271317829457364,0
0.0510204081632653,0
0.0701754385964912,0
0.0592592592592592,0
0.0203252032520325,1
0.024390243902439,1
0.037593984962406,0
0.0080645161290322,0
0.0490196078431372,0
0.0233644859813084,1
0.0264900662251655,0
0.0402684563758389,0
0.0333333333333333,1
0.024,0
0.0458715596330275,0
0.037037037037037,0
0.0155038759689922,0
0.0227272727272727,1
0.0555555555555555,0
0.024793388429752,1
0.0238095238095238,0
0.0206185567010309,1
0.016260162601626,1
0.0166666666666666,1
0.0253807106598984,0
0.0254777070063694,1
0.0225225225225225,1
0.0675675675675675,1
0.0410958904109589,0
0.0287081339712918,0
0.5657894736842105,1
0.0277777777777777,0
0.034090909090909,0
0.0421052631578947,1
0.0588235294117647,1
0.0263157894736842,0
0.032520325203252,1
0.0229885057471264,1
0.0425531914893617,0
0.0327868852459016,0
0.0707070707070707,1
0.029126213592233,0
0.0303030303030303,0
0.0204081632653061,1
0.0228310502283105,1
0.0519480519480519,0
0.0235294117647058,1
0.05,0
0.027027027027027,1
0.0263157894736842,1
0.0549450549450549,0
0.0232558139534883,1
0.0228136882129277,0
0.0434782608695652,0
0.0526315789473684,0
0.0549450549450549,0
0.0220588235294117,1
1.0,1
0.0145985401459854,1
0.0314960629921259,1
0.0442477876106194,1
0.0212765957446808,0
0.0358565737051792,0
0.074074074074074,0
0.0392156862745098,1
0.0357142857142857,0
0.0275862068965517,0
0.0666666666666666,0
0.0227272727272727,0
0.0416666666666666,0
0.0375586854460093,0
0.0217391304347826,1
0.0483870967741935,0
0.0306122448979591,0
0.0179640718562874,1
0.043859649122807,0
0.0305676855895196,1
0.0283018867924528,1
0.0197368421052631,1
0.0337837837837837,0
0.0246305418719211,0
0.0222222222222222,1
0.0283018867924528,0
0.0188679245283018,1
0.0888888888888888,1
0.0380952380952381,1
0.0357142857142857,1
0.0666666666666666,0
0.0208333333333333,1
0.0484848484848484,0
0.0510204081632653,0
0.0377358490566037,0
0.0588235294117647,1
0.03125,0
0.0273972602739726,0
0.0396039603960396,0
0.028169014084507,0
0.048076923076923,0
0.04,1
0.0258620689655172,1
1.0,1
0.0265486725663716,1
0.0246913580246913,1
0.0202020202020202,0
0.021505376344086,1
0.0212765957446808,1
0.0294117647058823,1
0.0392156862745098,0
0.0252100840336134,1
0.0283687943262411,0
0.03,0
0.0476190476190476,1
0.0357142857142857,0
0.0263157894736842,1
0.0348837209302325,1
0.024390243902439,1
0.0353982300884955,1
0.0307692307692307,1
0.0377358490566037,1
0.0404040404040404,0
0.0769230769230769,1
0.05,0
0.0522388059701492,0
0.0338983050847457,1
0.0342679127725856,0
0.053763440860215,0
0.0220588235294117,1
0.0392156862745098,1
0.0294117647058823,1
0.0307692307692307,1
0.0294117647058823,0
0.05,1
0.0263157894736842,0
0.0283018867924528,0
0.0606060606060606,0
0.0689655172413793,0
0.0305343511450381,1
0.0551181102362204,0
0.0267857142857142,1
0.0441176470588235,1
0.0263157894736842,1
0.05,1
0.0512820512820512,0
0.03125,0
0.044776119402985,1
0.0251572327044025,1
0.0181818181818181,1
0.0304568527918781,0
0.032258064516129,1
0.048780487804878,1
0.0493827160493827,1
0.042016806722689,1
0.0416666666666666,0
0.0321100917431192,0
0.021505376344086,1
0.0875,0
0.0888888888888888,0
0.0234375,0
0.0321100917431192,0
0.050632911392405,0
0.0359712230215827,0
0.04,1
0.0300751879699248,0
0.0246913580246913,0
0.0402684563758389,0
0.6341463414634146,1
0.0194174757281553,0
0.0182926829268292,1
0.0358974358974358,0
0.0416666666666666,1
0.0416666666666666,0
0.0422535211267605,0
0.0344827586206896,1
0.0379746835443038,0
0.036697247706422,0
0.03125,1
0.0235294117647058,1
0.03954802259887,0
0.0153846153846153,1
0.0240963855421686,0
0.0152173913043478,1
0.0505617977528089,0
0.0298507462686567,1
0.0306122448979591,0
0.0461538461538461,0
0.0273224043715847,1
0.0303030303030303,1
0.0394736842105263,0
0.0219780219780219,1
0.0344827586206896,1
0.0274725274725274,0
0.0246913580246913,0
0.0933333333333333,0
0.0338983050847457,0
0.0294117647058823,1
0.0404040404040404,1
0.0158730158730158,1
0.0467289719626168,0
0.048076923076923,0
0.0618556701030927,0
0.0434782608695652,0
0.0361990950226244,1
0.0327868852459016,1
0.024793388429752,0
0.0588235294117647,0
0.0217391304347826,0
0.0427350427350427,1
0.021505376344086,1
0.0307692307692307,1
0.0349650349650349,1
0.028169014084507,0
0.027027027027027,0
0.0434782608695652,0
0.0267857142857142,0
0.0463576158940397,0
0.0299145299145299,1
0.0317460317460317,0
0.0384615384615384,0
0.0442477876106194,0
0.0378378378378378,1
0.0181159420289855,1
0.03125,0
0.0402684563758389,1
0.0545454545454545,1
0.0405405405405405,1
0.0238095238095238,1
0.0275229357798165,0
0.04,0
0.031578947368421,0
0.0217391304347826,0
0.0442477876106194,0
0.050632911392405,1
0.0242718446601941,1
0.031578947368421,1
0.0394736842105263,1
0.0273972602739726,0
0.046875,0
0.0526315789473684,1
0.0483870967741935,0
0.0493827160493827,0
0.0384615384615384,0
0.0238095238095238,1
0.017094017094017,1
0.0470588235294117,1
0.0689655172413793,1
0.088235294117647,0
0.0258064516129032,1
0.05,0
0.0342857142857142,0
0.0476190476190476,0
0.0227272727272727,1
1.0,1
0.0344827586206896,1
0.0232558139534883,1
0.0666666666666666,0
0.0476190476190476,0
0.037037037037037,1
0.0303030303030303,1
0.027027027027027,0
0.0232558139534883,1
0.0263157894736842,1
0.0318471337579617,1
0.050632911392405,0
0.0153846153846153,1
0.0233644859813084,0
0.0274509803921568,0
0.0120481927710843,1
0.0378378378378378,0
0.0188679245283018,0
0.0254777070063694,1
0.0191570881226053,0
0.0416666666666666,0
0.0485436893203883,0
0.0225988700564971,1
0.0439560439560439,0
0.0462962962962962,0
0.0476190476190476,0
0.0256410256410256,1
0.032258064516129,1
0.0349650349650349,0
0.0460526315789473,0
0.0301724137931034,1
0.0172413793103448,1
0.0292397660818713,0
0.0150602409638554,1
0.0551181102362204,0
0.0205479452054794,0
0.0305676855895196,1
0.026595744680851,0
0.0402298850574712,0
0.0330578512396694,0
0.0451977401129943,1
0.0292553191489361,0
0.0202020202020202,1
0.019047619047619,0
0.0380952380952381,1
0.045045045045045,1
0.0534351145038167,0
0.0307692307692307,1
0.024793388429752,0
0.0530973451327433,1
0.0580645161290322,0
0.0615384615384615,0
0.0172413793103448,1
0.0365853658536585,1
0.0300751879699248,0
0.0476190476190476,0
0.0333333333333333,1
0.0869565217391304,0
0.0327868852459016,1
0.0416666666666666,1
0.015527950310559,1
0.0294117647058823,1
0.031055900621118,0
0.0329670329670329,1
0.028169014084507,1
0.0222222222222222,0
0.0384615384615384,0
0.0579710144927536,0
0.0209523809523809,0
0.0248756218905472,1
0.0292682926829268,0
0.0352112676056338,1
0.037037037037037,0
0.034090909090909,0
0.0388888888888888,0
0.0382165605095541,1
0.0754716981132075,1
0.0346820809248554,0
0.0571428571428571,1
0.0458715596330275,1
0.0220264317180616,0
0.0219780219780219,0
0.0212765957446808,1
0.0188679245283018,1
0.0481927710843373,0
0.0588235294117647,1
0.0240384615384615,0
0.0298507462686567,1
0.0432098765432098,0
0.0421052631578947,0
0.032258064516129,0
0.0666666666666666,0
0.028169014084507,1
0.04375,1
0.032520325203252,0
0.0147058823529411,1
0.0454545454545454,0
0.0413223140495867,1
0.04,0
0.024390243902439,0
0.0272727272727272,0
0.0310077519379844,0
0.0578512396694214,1
0.0495867768595041,0
0.027027027027027,0
0.0294117647058823,0
0.024390243902439,1
0.0408163265306122,1
0.0348837209302325,1
0.018018018018018,1
0.0412371134020618,1
0.0405405405405405,0
0.0392156862745098,1
0.0538461538461538,1
0.0188679245283018,0
0.032258064516129,1
0.0410958904109589,1
0.0285714285714285,0
0.0256410256410256,1
0.0476190476190476,0
0.0363636363636363,0
0.0422535211267605,0
0.0689655172413793,0
0.0218340611353711,0
0.0472440944881889,0
0.0421052631578947,1
0.032,0
0.0220588235294117,1
0.058252427184466,0
0.0495049504950495,1
0.0389610389610389,1
0.0297029702970297,0
0.0176991150442477,1
0.0384615384615384,0
0.053763440860215,1
0.0416666666666666,1
0.064516129032258,0
0.0339622641509433,0
0.0476190476190476,1
0.0232558139534883,1
0.0485436893203883,0
0.0342679127725856,0
0.0211267605633802,1
0.0408163265306122,0
0.0413223140495867,0
0.024793388429752,0
